source	zh	note
Effects: Summoning\nTarget: n/a\nCasting Cost: 550 mana\nUpkeep: 15 mana/turn\nSummons a fire bolt-throwing, flying efreet and binds it to the will of the wizard. Efreeti are immune to magical fire and have the ability to cast 20 points of Chaos spells each combat. They have 9 attack strength, +2 to hit, 7 defense, 10 resistance, 12 hit points, and a movement speed of 3.	效果: 召喚\n目標: 無\n施法花費: 550 法力\n維護: 15 法力/回合\n召喚一個會投擲火焰閃電的飛行火焰精靈並使其服從巫師意志。火焰精靈免疫魔法火焰，每場戰鬥可施放 20 點混沌法術。攻擊強度 9、命中 +2、防禦 7、抗性 10、生命 12、移動 3。	help
Effects: Instant\nTarget: map square\nCasting Cost: 250 mana\nUpkeep: none\nRains fiery balls of flaming stone down on an entire map square, striking all figures in each unit within the area with a strength 8 magical fire attack. Even units within cities are affected.	效果: 即時\n目標: 地圖格\n施法花費: 250 法力\n維護: 無\n向整個地圖格降下熔岩火球，對區域內每個單位的所有個體造成強度 8 的魔法火焰攻擊。位於城市內的單位同樣受到影響。	help
Effects: Combat Enchantment\nTarget: n/a\nCasting Cost: 50 mana\nUpkeep: none\nWarps the fabric of reality and distorts a unit's senses. All non-chaos units, enemy or friendly, have a -2 to their chance to hit.	效果: 戰鬥結界\n目標: 無\n施法花費: 50 法力\n維護: 無\n扭曲現實的本質，迷亂單位的感知。所有非混沌單位，無論敵我，命中機率均下降 -2。	help
Effects: Instant Combat\nTarget: n/a\nCasting Cost: 60 mana\nUpkeep: none\nStrikes all figures in every enemy unit with a 15 strength magical fire attack.	效果: 即時戰鬥\n目標: 無\n施法花費: 60 法力\n維護: 無\n對每支敵方單位的所有模型發動強度 15 的魔法火焰攻擊。	help
Effects: City Enchantment\nTarget: enemy city\nCasting Cost: 300 mana\nUpkeep: 10 mana/turn\nOpens a great magical vortex over an enemy city. Each turn, units inside the city sustain five strength 8 armor-piercing Lightning Bolt attacks, and there is a 5% chance for each building to be destroyed. Replaced buildings, as well as those required by a still standing one are exempt from this effect however.	效果: 城市結界\n目標: 敵方城市\n施法花費: 300 法力\n維護: 10 法力/回合\n在敵方城市上空開啟巨大的魔法漩渦。每個回合，城市內的單位承受五次強度 8 的穿甲閃電攻擊，且每棟建築有 5% 的機率被摧毀。已重建的建築以及仍存在建築所必需的前置建築不受此效果影響。	help
Effects: Summoning\nTarget: n/a\nCasting Cost: 650 mana\nUpkeep: 14 mana/turn\nSummons a nine-headed hydra. Each fire-breathing head on this monstrous creature can regenerate during and after combat. They individually have 6 melee strength, 5 breath strength, +1 to hit, 4 defense, 11 resistance, and 10 hit points. The hydra has a movement speed of 1.	效果: 召喚\n目標: 無\n施法花費: 650 法力\n維護: 14 法力/回合\n召喚一隻九頭九頭蛇。這頭怪物的每個噴火頭在戰鬥中及戰鬥後均可再生。每顆頭各有 6 近戰強度、5 噴息強度、+1 命中、4 防禦、11 抗性及 10 生命。九頭蛇的移動速度為 1。	help
Effects: Instant Combat\nTarget: one enemy unit\nCasting Cost: 50 mana\nUpkeep: none\nIf the target has a resistance of less than 10 it is instantly and irrevocably destroyed. There is no method to restore a unit that has been disintegrated.	效果: 即時戰鬥\n目標: 一個敵方單位\n施法花費: 50 法力\n維護: 無\n若目標的抗性低於 10，則立即且永久地被消滅。已被瓦解的單位無任何方式可以恢復。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 900 mana\nUpkeep: 10 mana/turn\nRains down fiery hail upon both planes, striking all creatures outside cities with a strength 4 magical fire attack, and erasing all outposts from the map. Buildings within cities may also be destroyed (1% chance each turn per building, although replaced structures and those required by another, still standing building are exempt). The casting wizard's outposts and cities are immune to the effects, but their units are not.	效果: 全域結界\n目標: 無\n施法花費: 900 法力\n維護: 10 法力/回合\n在兩個位面降下熾熱的冰雹，對城市外的所有生物發動強度 4 的魔法火焰攻擊，並抹去地圖上所有前哨站。城市內的建築也可能被摧毀（每棟建築每回合有 1% 的機率，已重建的建築及仍存在建築所需的前置建築除外）。施法巫師的前哨站與城市免疫此效果，但其麾下單位不免疫。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 1000 mana\nUpkeep: 20 mana/turn\nOnce this enchantment has been cast, the entire world begins to slowly be corrupted. Each turn 3-6 map squares are withered as per the spell Corruption. Unrest in all cities increases by 2. The caster's cities and surrounding areas are, of course, exempt.	效果: 全域結界\n目標: 無\n施法花費: 1000 法力\n維護: 20 法力/回合\n此結界施放後，整個世界開始緩慢腐化。每個回合有 3–6 個地圖格依照「腐化」法術的方式枯萎凋零。所有城市的動亂增加 2。施法者的城市及周邊地區當然不受影響。	help
Effects: Instant Combat\nTarget: n/a\nCasting Cost: 75 mana\nUpkeep: none\nStrikes every enemy unit with a random effect from the following list: Nothing, Healing, Chaos Channels, Warp Creature, Fire Bolt (15 strength), Warp Lightning, Doom Bolt, or Disintegrate. Note some of these effects can actually be beneficial to the target unit.	效果: 即時戰鬥\n目標: 無\n施法花費: 75 法力\n維護: 無\n對每支敵方單位施加下列隨機效果之一：無效果、治療、混沌通道、扭曲生物、火焰箭（強度 15）、扭曲閃電、厄運箭或瓦解。注意，其中某些效果對目標單位實際上是有益的。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 1000 mana\nUpkeep: 40 mana/turn\nAll creatures of chaos, regardless of allegiance, have 2 added to all of their non-spell conventional attack strengths. This affects melee-, thrown-, breath-, missile-, boulder-, and magical ranged attacks, as well as Doom Gaze. Multiple instances of this spell are not cumulative.	效果: 全域結界\n目標: 無\n施法花費: 1000 法力\n維護: 40 法力/回合\n所有混沌生物，無論陣營，所有非法術的常規攻擊強度均增加 2。此效果涵蓋近戰、投擲、噴息、射擊、投石及魔法遠程攻擊，以及厄運凝視。此法術不可重複疊加。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 1100 mana\nUpkeep: 15 mana /turn\nAll newly created normal units controlled by the casting wizard are mutated by the effects of chaos, the same as if Chaos Channels had been cast on them - granting either +3 defense, speed 2 flight, or a strength 2 fire breath, and turning them into creatures of the Chaos realm.	效果: 全域結界\n目標: 無\n施法花費: 1100 法力\n維護: 15 法力/回合\n施法巫師新招募的所有普通單位均受混沌力量突變，效果等同於對其施放「混沌通道」——賦予 +3 防禦、速度 2 的飛行，或強度 2 的火焰噴息其中之一，並使其轉化為混沌領域的生物。	help
Effects: Summoning\nTarget: n/a\nCasting Cost: 900 mana\nUpkeep: 30 mana/turn\nSummons an avenging fire-breathing dragon from the depths of chaos. The flames spewing from a great drake's jaws are so hot that weak opponents may be incinerated before ever getting a chance to fight back. The drake has 30 attack strength (both melee and breath), +3 to hit, 10 defense, 12 resistance, and 30 hit points. It flies with a speed of 2.	效果: 召喚\n目標: 無\n施法花費: 900 法力\n維護: 30 法力/回合\n從混沌深處召喚一條復仇的噴火巨龍。大翼龍口中噴湧的火焰熾熱無比，脆弱的對手甚至還沒來得及還手便已化為灰燼。大翼龍擁有 30 攻擊強度（近戰與噴息皆是）、+3 命中、10 防禦、12 抗性及 30 生命。飛行速度為 2。	help
Effects: Instant \nTarget: enemy city\nCasting Cost: 500 mana\nUpkeep: none\nEvery building in the target city has a 50% chance to be destroyed, every 1000 townsfolk above the first have a 50% chance of being lost, and each unit inside the city takes 10 points of damage regardless of defense (only Magic Immunity and Righteousness can prevent this). The amount of pure chaos being released also corrupts the surrounding area (50% chance per tile). If the target is an outpost, it is immediately removed from the map. Replaced buildings and those required by still standing ones are exempt from the destruction.	效果: 即時\n目標: 敵方城市\n施法花費: 500 法力\n維護: 無\n目標城市的每棟建築有 50% 的機率被摧毀，每超過第一個 1000 名市民有 50% 的機率消失，城市內每支單位無視防禦承受 10 點傷害（僅「魔法免疫」和「正義」能阻止此效果）。釋放的純混沌能量亦會腐化周邊地區（每格有 50% 的機率）。若目標為前哨站，則立即從地圖上移除。已重建的建築及仍存在建築所需的前置建築不受摧毀影響。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 1250 mana\nUpkeep: 40 mana/turn\nBegins to destroy the entire world, as volcano after volcano rises, ravaging the lands of both worlds. Like Raise Volcano, the casting wizard gains one point of power from each new volcano created. Unrest in all cities increases by 3. The caster's cities and surrounding areas are, of course, exempt from both effects.	效果: 全域結界\n目標: 無\n施法花費: 1250 法力\n維護: 40 法力/回合\n開始摧毀整個世界，火山接連噴發，蹂躪兩個世界的土地。如同「升起火山」，施法巫師每創造一座新火山便獲得 1 點魔力。所有城市的動亂增加 3。施法者的城市及周邊地區當然不受兩種效果影響。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 5/25 mana\nUpkeep: 1 mana/turn\nAdds 3 to the target unit's defense and resistance against all death or chaos related spells and attacks - including the breath- and ranged magical attacks of certain units that are otherwise not directly associated with these realms: Dark Elves (except Priests), Draconians, Dragon Turtles, Magicians, Nightmares, Stag Beetles, Warlocks, Sky Drakes, Storm Giants, and the Chaos Warrior, Draconian, Necromancer, and Warlock heroes.	效果: 單位結界\n目標: 一個單位\n施法花費: 5/25 法力\n維護: 1 法力/回合\n目標單位對所有死亡或混沌相關法術與攻擊的防禦及抗性各增加 3——包括某些雖非直接歸屬這些領域、但具有噴息及魔法遠程攻擊的單位：黑暗精靈（祭司除外）、龍蜥人、龍龜、法師、夢魘、鍬形蟲、術士、天空龍、風暴巨人，以及混沌戰士、龍蜥人、死靈法師和術士英雄。	help
Effects: Instant Combat\nTarget: one chaos or death unit\nCasting Cost: 5 mana\nUpkeep: none\nCauses a holy blaze of burning light from the stars (strength 15 magic attack) to fall upon a target chaos or death unit (no other creatures can be affected).	效果: 即時戰鬥\n目標: 一個混沌或死亡單位\n施法花費: 5 法力\n維護: 無\n召喚星辰的神聖烈焰（強度 15 的魔法攻擊）降落在目標混沌或死亡單位身上（其他生物不受影響）。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 30 mana\nUpkeep: 1 mana/turn\nFills the target unit with a holy purpose and increases the target unit's movement speed by one.	效果: 單位結界\n目標: 一個單位\n施法花費: 30 法力\n維護: 1 法力/回合\n以神聖使命充盈目標單位，使其移動速度增加 1。	help
Effects: Unit Enchantment\nTarget: one normal unit\nCasting Cost: 10/50 mana\nUpkeep: 1 mana/turn\nBlesses the target's weapons, allowing them to hit creatures which are immune to non-magical attacks and giving a +1 to-hit bonus in combat.	效果: 單位結界\n目標: 一個普通單位\n施法花費: 10/50 法力\n維護: 1 法力/回合\n祝福目標的武器，使其能夠攻擊免疫非魔法攻擊的生物，並在戰鬥中獲得 +1 命中加成。	help
Effects: Instant Combat\nTarget: non-death unit\nCasting Cost: 15 mana\nUpkeep: none\nHeals up to 5 hits of damage taken by the target unit.	效果: 即時戰鬥\n目標: 非死亡單位\n施法花費: 15 法力\n維護: 無\n治療目標單位最多 5 點已受到的傷害。	help
Effects: Unit Enchantment\nTarget: one normal unit\nCasting Cost: 18/90 mana\nUpkeep: 2 mana/turn\nThe target unit's defense is increased by 2.	效果: 單位結界\n目標: 一個普通單位\n施法花費: 18/90 法力\n維護: 2 法力/回合\n目標單位的防禦增加 2。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 150 mana\nUpkeep: 3 mana/turn\nIncreases the fame of the casting wizard by 10 in addition to any other bonuses as long as the spell is in effect, and reduces unrest in all of their cities by 1.	效果: 全域結界\n目標: 無\n施法花費: 150 法力\n維護: 3 法力/回合\n在法術生效期間，施法巫師的聲望在其他加成之外額外增加 10，且其所有城市的動亂減少 1。	help
Effects: Combat Enchantment\nTarget: n/a\nCasting Cost: 20 mana\nUpkeep: none\nBasks the entire battlefield in rays of holy light, increasing the attack, defense, and resistance of all creatures of life by 1. At the same time, creatures of death lose 1 from their attack, defense, and resistance. True Light and Darkness negate the effects of one another.	效果: 戰鬥結界\n目標: 無\n施法花費: 20 法力\n維護: 無\n以神聖光芒籠罩整個戰場，使所有生命生物的攻擊、防禦及抗性各增加 1。同時，死亡生物的攻擊、防禦及抗性各減少 1。「真實之光」與「黑暗」的效果互相抵消。	help
Effects: Summoning\nTarget: n/a\nCasting Cost: 80 mana\nUpkeep: 1 mana/turn\nSummons a Guardian Spirit that can meld with a node to focus its power and direct it to the controlling wizard. A guardian spirit has a 75% chance of destroying any spirit sent by other wizards to try and take over the node. As a unit, the spirit has 10 melee strength, 4 defense, 10 resistance, and 10 hit points. It is Non-Corporeal, has a movement speed of 1, and confers a resistance bonus of +1 to all friendly units during combat.	效果: 召喚\n目標: 無\n施法花費: 80 法力\n維護: 1 法力/回合\n召喚一個守護之靈，可與節點融合以聚焦其力量並引導至控制巫師。守護之靈有 75% 的機率摧毀其他巫師試圖奪取節點時派遣的靈體。作為單位，守護之靈擁有 10 近戰強度、4 防禦、10 抗性及 10 生命。它是非實體的，移動速度為 1，並在戰鬥中賦予所有友方單位 +1 抗性加成。	help
Effects: Unit Enchantment\nTarget: one normal unit\nCasting Cost: 20/100 mana\nUpkeep: 2 mana/turn\nAn entire unit becomes elite. This spell is automatically dispelled when the unit becomes elite naturally.	效果: 單位結界\n目標: 一個普通單位\n施法花費: 20/100 法力\n維護: 2 法力/回合\n整個單位晉升為精銳。當該單位自然晉升為精銳時，此法術自動解除。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 20/100 mana\nUpkeep: 2 mana/turn\nEndows a target unit with the gift of Illusions Immunity, allowing it to spot and target invisible units, see through Wall of Darkness, defend normally against Illusion attacks, and be immune to the combat curses of the Sorcery realm.	效果: 單位結界\n目標: 一個單位\n施法花費: 20/100 法力\n維護: 2 法力/回合\n賦予目標單位幻象免疫，使其能發現並鎖定隱形單位、看穿黑暗之牆、正常防禦幻象攻擊，並免疫巫術領域的戰鬥詛咒。	help
Effects: Instant\nTarget: one map square\nCasting Cost: 125 mana\nUpkeep: none\nAll friendly units within the target map square are transported to the other plane of existence. Attempting to transport into an area which cannot normally be entered by movement, or into combat, will cause the spell to fail.	效果: 即時\n目標: 一個地圖格\n施法花費: 125 法力\n維護: 無\n目標地圖格內的所有友方單位被傳送至另一個位面。若嘗試傳送至正常移動無法進入的區域或戰鬥中，法術將失敗。	help
Effects: Instant \nTarget: one dead hero\nCasting Cost: 250 mana\nUpkeep: none\nResurrects a hero from the dead, regardless of the length of time he or she has been dead. The hero reappears at the wizard's summoning circle and is fully healed. If six other heroes have already been hired the spell fails.	效果: 即時\n目標: 一個已死亡的英雄\n施法花費: 250 法力\n維護: 無\n復活一名已死亡的英雄，無論其死亡時間長短。英雄將出現在巫師的召喚圓陣處並完全恢復。若已有六名其他英雄在職，法術失敗。	help
Effects: Instant Combat\nTarget: one chaos or death unit\nCasting Cost: 25 mana\nUpkeep: none\nEach chaos or death creature within the target group must resist at -4 or be destroyed by the holy fires. Created undead units suffer an additional -5 penalty.	效果: 即時戰鬥\n目標: 一個混沌或死亡單位\n施法花費: 25 法力\n維護: 無\n目標群組內每個混沌或死亡生物必須以 -4 抗性進行抵抗，否則被神聖火焰摧毀。人工製造的不死生物額外承受 -5 的懲罰。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 500 mana\nUpkeep: 5 mana/turn\nCloses the junctions between the planes, sealing Arcanus from Myrror. No unit can travel between the planes by Plane Shift, Planar Travel, Astral Gates or through towers of wizardry.	效果: 全域結界\n目標: 無\n施法花費: 500 法力\n維護: 5 法力/回合\n封閉兩個位面之間的通道，將阿卡努斯與鏡界隔絕。任何單位均無法透過位面轉移、位面旅行、星界之門或巫師塔在兩個位面之間移動。	help
Effects: Summoning\nTarget: n/a\nCasting Cost: 250 mana\nUpkeep: 5 mana/turn\nCalls a herd of four magic unicorns. These lovely creatures can teleport to any location on the battlefield and inspire their allies to with an increased ability to resist the effects of negative spells (+2 resistance during battles). Unicorns have 5 melee strength, +2 to hit, 3 defense, 7 resistance, and 6 hit points each. They are impervious to Poison, and possess a movement speed of 2.	效果: 召喚\n目標: 無\n施法花費: 250 法力\n維護: 5 法力/回合\n召喚一群四隻魔法獨角獸。這些美麗的生物可傳送至戰場上任意位置，並鼓舞友方提升抵抗負面法術的能力（戰鬥中 +2 抗性）。每隻獨角獸擁有 5 近戰強度、+2 命中、3 防禦、7 抗性及 6 生命。它們對毒素免疫，移動速度為 2。	help
Effects: Instant Combat\nTarget: one dead normal unit\nCasting Cost: 35 mana\nUpkeep: none\nRaises a fallen unit from the dead. The unit returns with half its normal creatures / hit points. All enchantments cast on the unit are lost. The spell does not work on fantastic creatures.	效果: 即時戰鬥\n目標: 一個已死亡的普通單位\n施法花費: 35 法力\n維護: 無\n將陣亡的單位從死亡中喚起。該單位以一半的模型數量及生命值復甦。原本施於該單位的所有結界皆消失。此法術對奇幻生物無效。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 150 mana\nUpkeep: 5 mana/turn\nAllows a target unit to shift between Arcanus and Myrror at will. Note that units may not move into 'illegal' terrain types or initiate combat by Planar Travel.	效果: 單位結界\n目標: 一個單位\n施法花費: 150 法力\n維護: 5 法力/回合\n允許目標單位在阿卡努斯與鏡界之間自由切換。注意，單位不得透過位面旅行進入「非法」地形或主動發起戰鬥。	help
Effects: City Enchantment\nTarget: friendly city\nCasting Cost: 150 mana\nUpkeep: 2 mana/turn\nCalls forth the light of the heavens to shower the city in holy light. Any combat taking place within the area of the city is treated as if True Light was in effect (Life creatures receive +1 attack, +1 defense, and +1 resistance, while Death units a penalized by -1 in these attributes).	效果: 城市結界\n目標: 友方城市\n施法花費: 150 法力\n維護: 2 法力/回合\n呼喚天堂之光籠罩城市。城市範圍內發生的任何戰鬥均視同「真實之光」生效（生命生物的攻擊、防禦及抗性各 +1，死亡單位在這些屬性上各受 -1 懲罰）。	help
Effects: Combat Enchantment\nTarget: n/a\nCasting Cost: 30 mana\nUpkeep: none\nAdds 1 to all rolls by all friendly units, including resistance rolls, attacks to hit, and defense rolls.	效果: 戰鬥結界\n目標: 無\n施法花費: 30 法力\n維護: 無\n所有友方單位的各類擲骰均獲得 +1，包括抗性擲骰、命中擲骰及防禦擲骰。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 40/200 mana\nUpkeep: 4 mana/turn\nAdds 3 to the target unit's attack strength, hits, and resistance. Does not affect breath- or ranged magical attacks.	效果: 單位結界\n目標: 一個單位\n施法花費: 40/200 法力\n維護: 4 法力/回合\n目標單位的攻擊強度、生命及抗性各增加 3。不影響噴息或魔法遠程攻擊。	help
Effects: Hero Summoning\nTarget: n/a\nCasting Cost: 500 mana\nUpkeep: 12 mana/turn\nSummons the Chosen to aid your cause - a mighty melee hero and expert leader who is immune to magic and missiles, and can cast spells from his own mana. There is only one Chosen for each wizard. If he is killed or disbanded and summoned again he retains all experience from his previous incarnations. However, he may not be summoned when already controlling 6 other heroes.	效果: 英雄召喚\n目標: 無\n施法花費: 500 法力\n維護: 12 法力/回合\n召喚「天選之人」相助——一位強大的近戰英雄與卓越領袖，免疫魔法與飛彈攻擊，且能以自身法力施展法術。每位巫師只有唯一一位天選之人。若他戰死或被解散後重新召喚，將保留前世的所有經驗值。然而，當已有 6 名其他英雄在職時，無法召喚他。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 40/200 mana\nMaintenance: 5 mana/turn\nTarget unit is resistant to damage from non-magical attacks (gains Weapon Immunity), and the first two hits sustained by the unit from any attack against which it could make a defense roll are ignored. This effect does not work against doom damage and resistable damage however (e.g. Poison, Life Steal).	效果: 單位結界\n目標: 一個單位\n施法花費: 40/200 法力\n維護: 5 法力/回合\n目標單位對非魔法攻擊的傷害具有抗性（獲得武器免疫），且在任何可進行防禦擲骰的攻擊中，前兩次命中傷害被忽略。然而，此效果對厄運傷害及可抵抗傷害（例如毒素、生命吸取）無效。	help
Effects: Unit Enchantment\nTarget: one unit\nCasting Cost: 40/200 mana\nMaintenance: 2 mana/turn\nGives a target unit a tremendous sense of holy purpose, which calls so strongly upon the forces of life that they manifest themselves in the unit, providing it with complete immunity to all death and chaos magic that targets a unit or inflicts spell damage. In addition, the unit gains a defense of 50 against death and chaos related ranged and special attacks - including the breath- and ranged magical attacks of certain units that are otherwise not directly associated with these realms.	效果: 單位結界\n目標: 一個單位\n施法花費: 40/200 法力\n維護: 2 法力/回合\n賦予目標單位強烈的神聖使命感，強力召喚生命之力在單位內具現，使其對所有以單位為目標或造成法術傷害的死亡及混沌魔法完全免疫。此外，該單位對死亡及混沌相關的遠程攻擊及特殊攻擊（包括某些雖非直接歸屬這些領域的單位的噴息及魔法遠程攻擊）獲得 50 防禦。	help
Effects: City Enchantment\nTarget: friendly city\nCasting Cost: 250 mana\nUpkeep: 2 mana/turn\nIncreases the gold obtained from the target city by 100% as long as the enchantment is in effect.	效果: 城市結界\n目標: 友方城市\n施法花費: 250 法力\n維護: 2 法力/回合\n在結界生效期間，目標城市的金幣產出增加 100%。	help
Effects: City Enchantment\nTarget: friendly city\nCasting Cost: 300 mana\nUpkeep: 5 mana/turn\nAll units built in the target city are Elite.	效果: 城市結界\n目標: 友方城市\n施法花費: 300 法力\n維護: 5 法力/回合\n目標城市建造的所有單位均為精銳。	help
Effects: Summoning\nTarget: n/a\nCasting Cost: 550 mana\nUpkeep: 15 mana/turn\nSummons an angel, that can enhance the fighting ability of friendly units (+1 to melee strength, defense, and resistance) and Dispels Evil with its touch. The Angel has 13 melee strength, +2 to hit, 7 defense, 8 resistance, and 15 hit points. It also possesses Illusions Immunity, and flies at a speed of 3.	效果: 召喚\n目標: 無\n施法花費: 550 法力\n維護: 15 法力/回合\n召喚一位天使，可提升友方單位的戰鬥能力（近戰強度、防禦及抗性各 +1），並以觸碰驅逐邪惡。天使擁有 13 近戰強度、+2 命中、7 防禦、8 抗性及 15 生命。它同時具備幻象免疫，飛行速度為 3。	help
Effects: City Enchantment\nTarget: friendly city\nCasting Cost: 300 mana\nUpkeep: 8 mana/turn\nTurns an ordinary friendly city into a fertile utopia. Population growth rates double and all units in the city heal completely at the end of every game turn. The citizens are so pleased that unrest completely disappears.	效果: 城市結界\n目標: 友方城市\n施法花費: 300 法力\n維護: 8 法力/回合\n將普通友方城市轉變為富饒的樂土。人口成長速度翻倍，城市內所有單位在每個遊戲回合結束時完全恢復。市民生活如此滿足，動亂完全消失。	help
Effects: Instant Combat\nTarget: n/a\nCasting Cost: 50 mana\nUpkeep: none\nHeals all friendly units for 5 hit points (or less, if a unit has sustained fewer than 5 hit points of damage).	效果: 即時戰鬥\n目標: 無\n施法花費: 50 法力\n維護: 無\n治療所有友方單位 5 點生命（若某單位受到的傷害不足 5 點，則以實際傷害為準）。	help
Effects: Instant Combat\nTarget: n/a\nCasting Cost: 60 mana\nUpkeep: none\nAttempts to banish outright all fantastic and/or undead creatures (whether Animated or Black Channeled). Each figure within each enemy unit must resist this holy utterance separately (at a penalty of 2 to resistance). Undead have a much more difficult time resisting Holy Word than do other creatures.	效果: 即時戰鬥\n目標: 無\n施法花費: 60 法力\n維護: 無\n嘗試直接驅逐所有奇幻生物及/或不死生物（無論是動畫屍體還是黑暗通道者）。每支敵方單位內的每個模型必須個別抵抗這道神聖話語（抗性受 -2 懲罰）。不死生物比其他生物更難抵抗聖言。	help
Effects: Combat Enchantment\nTarget: n/a\nCasting Cost: 60 mana\nUpkeep: none\nCalls upon the forces of holiness and light to make all friendly units fight and defend exceptionally well; adding 1 to all of their rolls (including resistance rolls, attacks to hit, and defense rolls), and increasing their melee strength, defense, and resistance scores by 2. Not cumulative with Prayer.	效果: 戰鬥結界\n目標: 無\n施法花費: 60 法力\n維護: 無\n呼喚神聖與光明的力量，使所有友方單位的戰鬥與防禦表現卓越：所有擲骰（含抗性擲骰、命中擲骰及防禦擲骰）均 +1，且近戰強度、防禦及抗性各增加 2。不與「祈禱」疊加。	help
Effects: City Enchantment\nTarget: friendly city\nCasting Cost: 350 mana\nUpkeep: 2 mana/turn\nInstills a sense of greater purpose into the local citizenry; that city's production rate rises by 50%.	效果: 城市結界\n目標: 友方城市\n施法花費: 350 法力\n維護: 2 法力/回合\n為當地市民注入更崇高的使命感，使該城市的生產速度提升 50%。	help
Effects: City Enchantment\nTarget: friendly city\nCasting Cost: 350 mana\nUpkeep: 5 mana/turn\nGenerates a portal in a target city that allows travel to the other plane. This spell only works as long as the portal does not lead directly to another city on the other world. If the portal leads to stationed enemy troops, movement through the Astral Gate is blocked.	效果: 城市結界\n目標: 友方城市\n施法花費: 350 法力\n維護: 5 法力/回合\n在目標城市生成一個傳送門，允許前往另一個位面。此法術僅在傳送門的出口不直接通往另一個位面的城市時有效。若傳送門通往駐紮的敵方部隊，則通過星界之門的移動將被封鎖。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 900 mana\nUpkeep: 10 mana/turn\nAll normal units' weapons are blessed with a +1 bonus to hit and can strike creatures immune to non-magical attacks. Not cumulative with Holy Weapon, and will prevent it from being cast while in effect.	效果: 全域結界\n目標: 無\n施法花費: 900 法力\n維護: 10 法力/回合\n所有普通單位的武器均受到祝福，獲得 +1 命中加成，並能攻擊免疫非魔法攻擊的生物。不與「聖化武器」疊加，且在生效期間將阻止施放「聖化武器」。	help
Effects: City Enchantment\nTarget: friendly city\nCasting Cost: 400 mana\nUpkeep: 8 mana/turn\nDispels all negative chaos and death enchantments on a city and protects it from further chaos and death enchantments (whether city-specific or global). Removes any corruption from the tiles in the city's catchment area at the beginning of every turn.	效果: 城市結界\n目標: 友方城市\n施法花費: 400 法力\n維護: 8 法力/回合\n驅散城市上的所有負面混沌與死亡結界，並保護城市免受後續的混沌與死亡結界（無論是針對城市的還是全域的）。每個回合開始時清除城市集水區內地圖格上的所有腐化。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 1000 mana\nUpkeep: 10 mana/turn\nAll non-combat death spells cast by any other wizard must resist against Life Force as if a Dispel Magic of 500 strength had been cast.	效果: 全域結界\n目標: 無\n施法花費: 1000 法力\n維護: 10 法力/回合\n任何其他巫師施放的所有非戰鬥死亡法術，都必須抵抗「生命之力」，如同遭受強度 500 的「消除魔法」一般。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 1000 mana\nUpkeep: 10 mana/turn\nTries to prevent all non-combat chaos magic spells from being cast by any other wizard, requiring them to resist the forces of life as if a Dispel Magic of 500 strength had been cast.	效果: 全域結界\n目標: 無\n施法花費: 1000 法力\n維護: 10 法力/回合\n嘗試阻止任何其他巫師施放所有非戰鬥混沌魔法法術，要求其抵抗生命之力，如同遭受強度 500 的「消除魔法」一般。	help
Effects: Global Enchantment\nTarget: n/a\nCasting Cost: 1100 mana\nUpkeep: 10 mana/turn\nInspires all of a wizard's normal units so that their levels all raise by one (recruit become regulars, regulars become veterans, etc.). One of only two ways to raise units above Elite level (the other one being the Warlord retort, with which this spell is cumulative).	效果: 全域結界\n目標: 無\n施法花費: 1100 法力\n維護: 10 法力/回合\n激勵巫師麾下所有普通單位，使其等級全部提升一級（新兵升為常規兵，常規兵升為老兵，以此類推）。這是將單位晉升至精銳以上的兩種方式之一（另一種為「軍閥」天賦，與此法術效果可疊加）。	help
Effects: Summoning\nTarget: n/a\nCasting Cost: 950 mana\nUpkeep: 20 mana/turn\nSummons an archangel. Archangels are immune to illusions, inspire friendly units to fight better than normal (+2 each to melee strength, defense, and resistance) and can cast up to 40 mana in life magic spells every battle. They have 15 melee strength, +3 to hit, 10 defense, 12 resistance, and 18 hit points; and can fly with a speed of 4.	效果: 召喚\n目標: 無\n施法花費: 950 法力\n維護: 20 法力/回合\n召喚一位大天使。大天使免疫幻象，能激勵友方單位比平常表現更佳（近戰強度、防禦及抗性各 +2），且每場戰鬥可施放最多 40 法力的生命魔法法術。它擁有 15 近戰強度、+3 命中、10 防禦、12 抗性及 18 生命，飛行速度為 4。	help
